grid_position,quali_position,round,year,driver_points_before,driver_position_before,driver_wins_before,driver_age,driver_nationality,constructor_nationality,constructor_position_before,driver_historical_dnf_rate,pit_stops,podium
1.0,1.0,7,1990,13.0,5.0,15.0,36.93972602739726,British,Italian,2.0,0.7083333333333334,,0
1.0,1.0,8,1990,13.0,6.0,15.0,36.95890410958904,British,Italian,2.0,0.7103448275862069,,0
4.0,4.0,9,1990,13.0,7.0,15.0,36.9972602739726,British,Italian,2.0,0.7123287671232876,,0
5.0,5.0,10,1990,13.0,8.0,15.0,37.035616438356165,British,Italian,2.0,0.7142857142857143,,0
5.0,5.0,11,1990,13.0,9.0,15.0,37.07397260273972,British,Italian,2.0,0.7162162162162162,,0
4.0,4.0,12,1990,13.0,9.0,15.0,37.11232876712329,British,Italian,2.0,0.7181208053691275,,0
1.0,1.0,13,1990,16.0,8.0,15.0,37.15068493150685,British,Italian,2.0,0.7133333333333334,,1
3.0,3.0,14,1990,25.0,6.0,16.0,37.16986301369863,British,Italian,2.0,0.7086092715231788,,1
3.0,3.0,15,1990,31.0,4.0,16.0,37.227397260273975,British,Italian,2.0,0.7039473684210527,,0
3.0,3.0,16,1990,31.0,6.0,16.0,37.26575342465753,British,Italian,2.0,0.7058823529411765,,1
4.0,4.0,1,1991,7.0,8.0,16.0,37.61095890410959,British,British,1.0,0.7012987012987013,,0
3.0,3.0,2,1991,108.0,1.0,16.0,37.64931506849315,British,British,12.0,0.7032258064516129,,0
4.0,4.0,3,1991,0.0,20.0,16.0,37.74520547945205,British,British,3.0,0.7051282051282052,,0
5.0,5.0,4,1991,0.0,26.0,16.0,37.78356164383562,British,British,3.0,0.7070063694267515,,1
2.0,2.0,5,1991,6.0,5.0,16.0,37.84109589041096,British,British,3.0,0.7025316455696202,,0
2.0,2.0,6,1991,7.0,7.0,16.0,37.87945205479452,British,British,3.0,0.7044025157232704,,1
4.0,4.0,7,1991,13.0,4.0,16.0,37.93698630136986,British,British,2.0,0.7,,1
1.0,1.0,8,1991,23.0,2.0,17.0,37.95616438356164,British,British,2.0,0.6956521739130435,,1
1.0,1.0,9,1991,33.0,2.0,18.0,37.99452054794521,British,British,2.0,0.691358024691358,,1
3.0,3.0,10,1991,43.0,2.0,19.0,38.032876712328765,British,British,1.0,0.6871165644171779,,1
3.0,3.0,11,1991,49.0,2.0,19.0,38.07123287671233,British,British,2.0,0.6829268292682927,,0
2.0,2.0,12,1991,49.0,2.0,19.0,38.10958904109589,British,British,2.0,0.6848484848484848,,1
4.0,4.0,13,1991,59.0,2.0,20.0,38.14794520547945,British,British,2.0,0.6807228915662651,,0
2.0,2.0,14,1991,59.0,2.0,20.0,38.16712328767123,British,British,2.0,0.6826347305389222,,1
3.0,3.0,15,1991,69.0,2.0,21.0,38.224657534246575,British,British,1.0,0.6785714285714286,,0
3.0,3.0,16,1991,69.0,2.0,21.0,38.26301369863014,British,British,2.0,0.6804733727810651,,1
1.0,1.0,1,1992,13.0,9.0,21.0,38.58904109589041,British,British,1.0,0.6764705882352942,,1
1.0,1.0,2,1992,10.0,1.0,22.0,38.64657534246575,British,British,1.0,0.672514619883041,,1
1.0,1.0,3,1992,20.0,1.0,23.0,38.68493150684932,British,British,1.0,0.6686046511627907,,1
1.0,1.0,4,1992,30.0,1.0,24.0,38.76164383561644,British,British,1.0,0.6647398843930635,,1
1.0,1.0,5,1992,40.0,1.0,25.0,38.8,British,British,1.0,0.6609195402298851,,1
1.0,1.0,6,1992,50.0,1.0,26.0,38.83835616438356,British,British,1.0,0.6571428571428571,,1
3.0,3.0,7,1992,56.0,1.0,26.0,38.87671232876713,British,British,1.0,0.6534090909090909,,0
1.0,1.0,8,1992,56.0,1.0,26.0,38.93424657534246,British,British,1.0,0.655367231638418,,1
1.0,1.0,9,1992,66.0,1.0,27.0,38.95342465753425,British,British,1.0,0.651685393258427,,1
1.0,1.0,10,1992,76.0,1.0,28.0,38.99178082191781,British,British,1.0,0.6480446927374302,,1
2.0,2.0,11,1992,86.0,1.0,29.0,39.04931506849315,British,British,1.0,0.6444444444444445,,1
1.0,1.0,12,1992,92.0,1.0,29.0,39.087671232876716,British,British,1.0,0.6408839779005525,,1
1.0,1.0,13,1992,98.0,1.0,29.0,39.12602739726027,British,British,1.0,0.6373626373626373,,0
1.0,1.0,14,1992,98.0,1.0,29.0,39.16438356164384,British,British,1.0,0.639344262295082,,1
1.0,1.0,15,1992,108.0,1.0,30.0,39.24109589041096,British,British,1.0,0.6358695652173914,,0
1.0,1.0,16,1992,108.0,1.0,30.0,39.27945205479452,British,British,1.0,0.6378378378378379,,0
2.0,2.0,7,1994,0.0,30.0,30.0,40.92876712328767,British,British,3.0,0.6397849462365591,2.0,0
3.0,3.0,14,1994,0.0,37.0,30.0,41.21643835616438,British,British,1.0,0.6417112299465241,3.0,0
4.0,4.0,15,1994,0.0,38.0,30.0,41.273972602739725,British,British,2.0,0.6436170212765957,1.0,0
1.0,1.0,16,1994,0.0,30.0,30.0,41.293150684931504,British,British,1.0,0.6402116402116402,2.0,1
9.0,9.0,3,1995,0.0,0.0,31.0,41.75342465753425,British,British,4.0,0.6368421052631579,3.0,0
10.0,10.0,4,1995,0.0,18.0,31.0,41.79178082191781,British,British,4.0,0.6387434554973822,1.0,0
19.0,19.0,5,1995,0.0,0.0,0.0,25.432876712328767,French,Swiss,5.0,0.0,1.0,0
18.0,18.0,6,1995,0.0,16.0,0.0,25.471232876712328,French,Swiss,5.0,1.0,,0
15.0,15.0,7,1995,0.0,18.0,0.0,25.528767123287672,French,Swiss,7.0,1.0,1.0,0
16.0,16.0,8,1995,0.0,19.0,0.0,25.567123287671233,French,Swiss,7.0,1.0,2.0,0
14.0,14.0,9,1995,0.0,17.0,0.0,25.605479452054794,French,Swiss,7.0,1.0,1.0,0
19.0,19.0,10,1995,2.0,14.0,0.0,25.643835616438356,French,Swiss,7.0,1.0,2.0,0
14.0,14.0,11,1995,2.0,14.0,0.0,25.682191780821917,French,Swiss,7.0,1.0,3.0,0
14.0,14.0,12,1995,2.0,14.0,0.0,25.720547945205478,French,Swiss,7.0,1.0,1.0,0
14.0,14.0,13,1995,3.0,14.0,0.0,25.75890410958904,French,Swiss,5.0,1.0,2.0,0
13.0,13.0,14,1995,3.0,14.0,0.0,25.778082191780822,French,Swiss,5.0,1.0,1.0,0
15.0,15.0,15,1995,3.0,14.0,0.0,25.835616438356166,French,Swiss,6.0,1.0,,0
17.0,17.0,8,1995,0.0,0.0,0.0,25.8,Italian,British,8.0,0.0,1.0,0
15.0,15.0,9,1995,0.0,0.0,0.0,25.838356164383562,Italian,British,8.0,1.0,,0
20.0,20.0,10,1995,0.0,0.0,0.0,25.876712328767123,Italian,British,8.0,1.0,2.0,0
20.0,20.0,11,1995,0.0,0.0,0.0,25.915068493150685,Italian,British,8.0,1.0,,0
15.0,15.0,12,1995,0.0,0.0,0.0,25.953424657534246,Italian,British,8.0,1.0,1.0,0
20.0,20.0,13,1995,0.0,20.0,0.0,25.991780821917807,Italian,British,9.0,1.0,,0
17.0,17.0,14,1995,0.0,20.0,0.0,26.01095890410959,Italian,British,9.0,1.0,3.0,0
25.0,25.0,16,1994,0.0,34.0,0.0,31.13972602739726,Swiss,French,11.0,0.0,4.0,0
24.0,24.0,13,1995,0.0,0.0,0.0,32.0027397260274,Swiss,British,11.0,1.0,,0
24.0,24.0,14,1995,0.0,0.0,0.0,32.02191780821918,Swiss,British,11.0,1.0,2.0,0
25.0,25.0,2,1987,0.0,23.0,0.0,25.186301369863013,Italian,Italian,11.0,0.0,,0
25.0,25.0,1,1988,1.0,27.0,0.0,26.106849315068494,Italian,Italian,18.0,1.0,,0
17.0,17.0,2,1988,0.0,14.0,0.0,26.183561643835617,Italian,Italian,11.0,1.0,,0
24.0,24.0,3,1988,0.0,21.0,0.0,26.221917808219178,Italian,Italian,14.0,1.0,,0
21.0,21.0,4,1988,0.0,23.0,0.0,26.26027397260274,Italian,Italian,15.0,1.0,,0
26.0,26.0,5,1988,0.0,20.0,0.0,26.2986301369863,Italian,Italian,15.0,1.0,,0
0.0,0.0,6,1988,0.0,15.0,0.0,26.317808219178083,Italian,Italian,10.0,1.0,,0
0.0,0.0,7,1988,0.0,17.0,0.0,26.356164383561644,Italian,Italian,12.0,1.0,,0
0.0,0.0,8,1988,0.0,18.0,0.0,26.375342465753423,Italian,Italian,13.0,1.0,,0
0.0,0.0,9,1988,0.0,20.0,0.0,26.413698630136988,Italian,Italian,13.0,1.0,,0
22.0,22.0,10,1988,0.0,20.0,0.0,26.45205479452055,Italian,Italian,13.0,1.0,,0
22.0,22.0,11,1988,0.0,20.0,0.0,26.50958904109589,Italian,Italian,13.0,1.0,,0
0.0,0.0,12,1988,0.0,21.0,0.0,26.54794520547945,Italian,Italian,13.0,1.0,,0
26.0,26.0,13,1988,0.0,21.0,0.0,26.586301369863012,Italian,Italian,13.0,1.0,,0
0.0,0.0,14,1988,0.0,22.0,0.0,26.605479452054794,Italian,Italian,13.0,1.0,,0
0.0,0.0,15,1988,0.0,22.0,0.0,26.682191780821917,Italian,Italian,13.0,1.0,,0
0.0,0.0,16,1988,0.0,23.0,0.0,26.720547945205478,Italian,Italian,14.0,1.0,,0
18.0,18.0,2,1989,0.0,27.0,0.0,27.161643835616438,Italian,French,19.0,1.0,,0
13.0,13.0,3,1989,0.0,12.0,0.0,27.2,Italian,French,10.0,1.0,,0
17.0,17.0,4,1989,0.0,16.0,0.0,27.257534246575343,Italian,French,11.0,1.0,,0
24.0,24.0,5,1989,1.0,14.0,0.0,27.276712328767122,Italian,French,10.0,1.0,,0
25.0,25.0,6,1989,1.0,15.0,0.0,27.315068493150687,Italian,French,11.0,1.0,,0
21.0,21.0,7,1989,1.0,18.0,0.0,27.372602739726027,Italian,French,13.0,1.0,,0
0.0,0.0,8,1989,1.0,20.0,0.0,27.39178082191781,Italian,French,14.0,1.0,,0
0.0,0.0,9,1989,1.0,22.0,0.0,27.43013698630137,Italian,French,15.0,1.0,,0
0.0,0.0,10,1989,1.0,22.0,0.0,27.46849315068493,Italian,French,15.0,1.0,,0
0.0,0.0,11,1989,1.0,22.0,0.0,27.506849315068493,Italian,French,15.0,1.0,,0
0.0,0.0,12,1989,1.0,22.0,0.0,27.545205479452054,Italian,French,15.0,1.0,,0
0.0,0.0,13,1989,1.0,24.0,0.0,27.583561643835615,Italian,French,15.0,1.0,,0
0.0,0.0,14,1989,1.0,25.0,0.0,27.602739726027398,Italian,French,15.0,1.0,,0
0.0,0.0,15,1989,1.0,25.0,0.0,27.660273972602738,Italian,French,15.0,1.0,,0
0.0,0.0,16,1989,1.0,25.0,0.0,27.698630136986303,Italian,French,15.0,1.0,,0
0.0,0.0,1,1990,0.0,32.0,0.0,28.043835616438358,Italian,French,14.0,1.0,,0
0.0,0.0,2,1990,0.0,30.0,0.0,28.08219178082192,Italian,French,17.0,1.0,,0
0.0,0.0,3,1990,0.0,30.0,0.0,28.216438356164385,Italian,French,15.0,1.0,,0
0.0,0.0,4,1990,0.0,33.0,0.0,28.254794520547946,Italian,French,17.0,1.0,,0
0.0,0.0,5,1990,0.0,35.0,0.0,28.293150684931508,Italian,French,17.0,1.0,,0
0.0,0.0,6,1990,0.0,35.0,0.0,28.33150684931507,Italian,French,17.0,1.0,,0
0.0,0.0,7,1990,0.0,35.0,0.0,28.36986301369863,Italian,French,16.0,1.0,,0
26.0,26.0,8,1990,0.0,35.0,0.0,28.389041095890413,Italian,French,17.0,1.0,,0
0.0,0.0,9,1990,0.0,34.0,0.0,28.427397260273974,Italian,French,17.0,1.0,,0
24.0,24.0,10,1990,0.0,34.0,0.0,28.465753424657535,Italian,French,17.0,1.0,,0
0.0,0.0,11,1990,0.0,30.0,0.0,28.504109589041096,Italian,French,15.0,1.0,,0
0.0,0.0,12,1990,0.0,30.0,0.0,28.542465753424658,Italian,French,16.0,1.0,,0
0.0,0.0,13,1990,0.0,30.0,0.0,28.58082191780822,Italian,French,16.0,1.0,,0
22.0,22.0,14,1990,0.0,30.0,0.0,28.6,Italian,French,16.0,1.0,,0
0.0,0.0,15,1990,0.0,31.0,0.0,28.65753424657534,Italian,French,14.0,1.0,,0
26.0,26.0,16,1990,0.0,32.0,0.0,28.695890410958903,Italian,French,14.0,1.0,,0
22.0,22.0,1,1991,0.0,35.0,0.0,29.041095890410958,Italian,French,17.0,1.0,,0
24.0,24.0,2,1991,0.0,8.0,0.0,29.07945205479452,Italian,French,0.0,1.0,,0
0.0,0.0,3,1991,0.0,13.0,0.0,29.175342465753424,Italian,French,9.0,1.0,,0
24.0,24.0,4,1991,0.0,19.0,0.0,29.213698630136985,Italian,French,13.0,1.0,,0
0.0,0.0,5,1991,0.0,22.0,0.0,29.27123287671233,Italian,French,14.0,1.0,,0
0.0,0.0,6,1991,0.0,24.0,0.0,29.30958904109589,Italian,French,14.0,1.0,,0
0.0,0.0,7,1991,0.0,25.0,0.0,29.367123287671234,Italian,French,15.0,1.0,,0
0.0,0.0,8,1991,0.0,26.0,0.0,29.386301369863013,Italian,French,16.0,1.0,,0
0.0,0.0,9,1991,0.0,26.0,0.0,29.424657534246574,Italian,French,16.0,1.0,,0
0.0,0.0,10,1991,0.0,26.0,0.0,29.46301369863014,Italian,French,16.0,1.0,,0
0.0,0.0,11,1991,0.0,32.0,0.0,29.5013698630137,Italian,French,16.0,1.0,,0
0.0,0.0,12,1991,0.0,28.0,0.0,29.53972602739726,Italian,French,16.0,1.0,,0
0.0,0.0,13,1991,0.0,29.0,0.0,29.578082191780823,Italian,French,16.0,1.0,,0
22.0,22.0,14,1991,0.0,29.0,0.0,29.5972602739726,Italian,Italian,17.0,1.0,,0
24.0,24.0,15,1991,0.0,29.0,0.0,29.654794520547945,Italian,Italian,17.0,1.0,,0
0.0,0.0,16,1991,0.0,30.0,0.0,29.693150684931506,Italian,Italian,17.0,1.0,,0
15.0,15.0,1,1992,0.0,0.0,0.0,30.019178082191782,Italian,Italian,0.0,1.0,,0
14.0,14.0,2,1992,0.0,0.0,0.0,30.076712328767123,Italian,Italian,0.0,1.0,,0
19.0,19.0,3,1992,0.0,0.0,0.0,30.115068493150684,Italian,Italian,0.0,1.0,,0
18.0,18.0,4,1992,0.0,0.0,0.0,30.19178082191781,Italian,Italian,0.0,1.0,,0
22.0,22.0,5,1992,0.0,0.0,0.0,30.23013698630137,Italian,Italian,0.0,1.0,,0
25.0,25.0,6,1992,0.0,0.0,0.0,30.268493150684932,Italian,Italian,0.0,1.0,,0
18.0,18.0,7,1992,0.0,0.0,0.0,30.306849315068494,Italian,Italian,0.0,1.0,,0
23.0,23.0,8,1992,0.0,0.0,0.0,30.364383561643837,Italian,Italian,0.0,1.0,,0
15.0,15.0,9,1992,0.0,33.0,0.0,30.383561643835616,Italian,Italian,0.0,1.0,,0
19.0,19.0,10,1992,0.0,27.0,0.0,30.421917808219177,Italian,Italian,15.0,1.0,,0
